94.140.18.0,,
94.140.18.1,,
94.140.18.2,,
94.140.18.3,,
94.140.18.4,,
94.140.18.5,wd-euc1.prod.hydra.sophos.com,warmup-delivery
94.140.18.6,wx-euc1.prod.hydra.sophos.com,warmup-xdelivery
94.140.18.7,,
94.140.18.8,,
94.140.18.9,wd-euc1.prod.hydra.sophos.com,warmup-delivery
94.140.18.10,wx-euc1.prod.hydra.sophos.com,warmup-xdelivery
94.140.18.11,,
94.140.18.12,,
94.140.18.13,wd-euc1.prod.hydra.sophos.com,warmup-delivery
94.140.18.14,,
94.140.18.15,,
94.140.18.16,wx-euc1.prod.hydra.sophos.com,warmup-xdelivery
94.140.18.17,,
94.140.18.18,,
94.140.18.19,,
94.140.18.20,,
94.140.18.21,,
94.140.18.22,,
94.140.18.23,,
94.140.18.24,,
94.140.18.25,,
94.140.18.26,,
94.140.18.27,,
94.140.18.28,,
94.140.18.29,,
94.140.18.30,,
94.140.18.31,,
94.140.18.32,,
94.140.18.33,,
94.140.18.34,,
94.140.18.35,,
94.140.18.36,,
94.140.18.37,,
94.140.18.38,,
94.140.18.39,,
94.140.18.40,,
94.140.18.41,,
94.140.18.42,,
94.140.18.43,,
94.140.18.44,,
94.140.18.45,,
94.140.18.46,,
94.140.18.47,,
94.140.18.48,,
94.140.18.49,,
94.140.18.50,,
94.140.18.51,,
94.140.18.52,,
94.140.18.53,,
94.140.18.54,,
94.140.18.55,,
94.140.18.56,,
94.140.18.57,,
94.140.18.58,,
94.140.18.59,,
94.140.18.60,,
94.140.18.61,,
94.140.18.62,,
94.140.18.63,,
94.140.18.64,,
94.140.18.65,,
94.140.18.66,,
94.140.18.67,,
94.140.18.68,,
94.140.18.69,,
94.140.18.70,,
94.140.18.71,,
94.140.18.72,,
94.140.18.73,,
94.140.18.74,,
94.140.18.75,,
94.140.18.76,,
94.140.18.77,,
94.140.18.78,,
94.140.18.79,,
94.140.18.80,,
94.140.18.81,,
94.140.18.82,,
94.140.18.83,,
94.140.18.84,,
94.140.18.85,,
94.140.18.86,,
94.140.18.87,,
94.140.18.88,,
94.140.18.89,,
94.140.18.90,,
94.140.18.91,,
94.140.18.92,,
94.140.18.93,,
94.140.18.94,,
94.140.18.95,,
94.140.18.96,,
94.140.18.97,,
94.140.18.98,,
94.140.18.99,,
94.140.18.100,,
94.140.18.101,,
94.140.18.102,,
94.140.18.103,,
94.140.18.104,,
94.140.18.105,,
94.140.18.106,,
94.140.18.107,,
94.140.18.108,,
94.140.18.109,,
94.140.18.110,,
94.140.18.111,,
94.140.18.112,,
94.140.18.113,,
94.140.18.114,,
94.140.18.115,,
94.140.18.116,,
94.140.18.117,,
94.140.18.118,,
94.140.18.119,,
94.140.18.120,,
94.140.18.121,,
94.140.18.122,,
94.140.18.123,,
94.140.18.124,,
94.140.18.125,,
94.140.18.126,,
94.140.18.127,,
94.140.18.128,,
94.140.18.129,,
94.140.18.130,,
94.140.18.131,,
94.140.18.132,,
94.140.18.133,,
94.140.18.134,,
94.140.18.135,,
94.140.18.136,,
94.140.18.137,,
94.140.18.138,,
94.140.18.139,,
94.140.18.140,,
94.140.18.141,,
94.140.18.142,,
94.140.18.143,,
94.140.18.144,,
94.140.18.145,,
94.140.18.146,,
94.140.18.147,,
94.140.18.148,,
94.140.18.149,,
94.140.18.150,,
94.140.18.151,,
94.140.18.152,,
94.140.18.153,,
94.140.18.154,,
94.140.18.155,,
94.140.18.156,,
94.140.18.157,,
94.140.18.158,,
94.140.18.159,,
94.140.18.160,,
94.140.18.161,,
94.140.18.162,,
94.140.18.163,,
94.140.18.164,,
94.140.18.165,,
94.140.18.166,,
94.140.18.167,,
94.140.18.168,,
94.140.18.169,,
94.140.18.170,,
94.140.18.171,,
94.140.18.172,,
94.140.18.173,,
94.140.18.174,,
94.140.18.175,,
94.140.18.176,,
94.140.18.177,,
94.140.18.178,,
94.140.18.179,,
94.140.18.180,,
94.140.18.181,,
94.140.18.182,,
94.140.18.183,,
94.140.18.184,,
94.140.18.185,,
94.140.18.186,,
94.140.18.187,,
94.140.18.188,,
94.140.18.189,,
94.140.18.190,,
94.140.18.191,,
94.140.18.192,mfid-euc1.prod.hydra.sophos.com,mf-inbound-delivery
94.140.18.193,mfid-euc1.prod.hydra.sophos.com,mf-inbound-delivery
94.140.18.194,mfid-euc1.prod.hydra.sophos.com,mf-inbound-delivery
94.140.18.195,mfid-euc1.prod.hydra.sophos.com,mf-inbound-delivery
